data,valor
2021-07-01,1833179.0
2021-08-01,1851006.0
2021-09-01,1894119.0
2021-10-01,1910940.0
2021-11-01,1933111.0
2021-12-01,1974391.0
2022-01-01,1947035.0
2022-02-01,1971524.0
2022-03-01,1994119.0
2022-04-01,2003312.0
2022-05-01,2013726.0
2022-06-01,2052569.0
2022-07-01,2047038.0
2022-08-01,2064183.0
2022-09-01,2109806.0
2022-10-01,2105856.0
2022-11-01,2130312.0
2022-12-01,2178236.0
2023-01-01,2151399.0
2023-02-01,2136105.0
2023-03-01,2154900.0
2023-04-01,2145000.0
2023-05-01,2145530.0
2023-06-01,2169613.0
2023-07-01,2153541.0
2023-08-01,2172658.0
2023-09-01,2215175.0
2023-10-01,2204808.0
2023-11-01,2220766.0
2023-12-01,2283485.0
2024-01-01,2234362.0
2024-02-01,2235302.0
2024-03-01,2285775.0
2024-04-01,2268879.0
2024-05-01,2278309.0
2024-06-01,2336858.0
2024-07-01,2323362.0
2024-08-01,2344397.0
2024-09-01,2384828.0
2024-10-01,2397533.0
2024-11-01,2436022.0
2024-12-01,2499177.0
2025-01-01,2451957.0
2025-02-01,2477151.0
2025-03-01,2498262.0
2025-04-01,2512426.0
2025-05-01,2532708.0
2025-06-01,2547693.0
2025-07-01,2544400.0
2025-08-01,2546265.0
2025-09-01,2589817.0
2025-10-01,2597630.0
2025-11-01,2616213.0
2025-12-01,2701146.0
2026-01-01,2654052.0
2026-02-01,2655931.0
2026-03-01,2686046.0
2026-04-01,2684623.0
2026-05-01,2704550.0
