data,valor
2020-01-31,207990371.0
2020-02-29,333210945.0
2020-03-31,301306165.0
2020-04-30,340394732.0
2020-05-31,77926223.0
2020-06-30,485468302.0
2020-07-31,259549172.0
2020-08-31,86395749.0
2020-09-30,87489456.0
2020-10-31,98413669.0
2020-11-30,190356078.0
2020-12-31,145230711.0
2021-01-31,96760569.0
2021-02-28,217992635.0
2021-03-31,247178152.0
2021-04-30,424160511.0
2021-05-31,494418836.0
2021-06-30,318442506.0
2021-07-31,618138825.0
2021-08-31,277679781.0
2021-09-30,355679818.0
2021-10-31,276011205.0
2021-11-30,367436479.0
2021-12-31,301356337.0
2022-01-31,536856773.0
2022-02-28,482247666.0
2022-03-31,762338310.0
2022-04-30,611789336.0
2022-05-31,732948917.0
2022-06-30,899636765.0
2022-07-31,771529207.0
2022-08-31,795493494.0
2022-09-30,1043765015.0
2022-10-31,1115473935.0
2022-11-30,970883023.0
2022-12-31,1191903365.0
2023-01-31,1011482402.0
2023-02-28,744307687.0
2023-03-31,695254886.0
2023-04-30,965078205.0
2023-05-31,729014055.0
2023-06-30,481607399.0
2023-07-31,814150049.0
2023-08-31,754668325.0
2023-09-30,682324083.0
2023-10-31,1135465889.0
2023-11-30,625982841.0
2023-12-31,419120331.0
2024-01-31,613925609.0
2024-02-29,650660864.0
2024-03-31,803271361.0
2024-04-30,1093479360.0
2024-05-31,903197720.0
2024-06-30,657456051.0
2024-07-31,689018318.0
2024-08-31,599359392.0
2024-09-30,717625525.0
2024-10-31,766124352.0
2024-11-30,789412860.0
2024-12-31,406678650.0
2025-01-31,633572724.0
2025-02-28,473632518.0
2025-03-31,602886781.0
2025-04-30,524959892.0
2025-05-31,527925790.0
2025-06-30,547737454.0
2025-07-31,535519313.0
2025-08-31,778894109.0
2025-09-30,527996235.0
2025-10-31,553722772.0
2025-11-30,488305399.0
2025-12-31,416713641.0
2026-01-31,319443181.0
2026-02-28,492997700.0
2026-03-31,724835429.0
2026-04-30,667934481.0
2026-05-31,346085097.0
2026-06-30,765186840.0
2026-07-31,736291615.0
2026-08-31,547298813.0
