data,valor
2020-01-31,7200.0
2020-03-31,167955.0
2020-04-30,1200.0
2020-05-31,6000.0
2020-06-30,1200.0
2020-08-31,9400.0
2020-09-30,540000.0
2020-10-31,270000.0
2020-11-30,270000.0
2021-01-31,2400.0
2021-03-31,9600.0
2021-06-30,3150.0
2021-09-30,2400.0
2021-10-31,103000.0
2021-11-30,362000.0
2021-12-31,180000.0
2022-02-28,200000.0
2022-03-31,202000.0
2022-04-30,530400.0
2022-05-31,1280810.0
2022-06-30,735000.0
2022-07-31,1336911.0
2022-08-31,1700000.0
2022-09-30,1529000.0
2022-10-31,250000.0
2022-12-31,509600.0
2023-01-31,502400.0
2023-02-28,501000.0
2023-03-31,500100.0
2023-04-30,560000.0
2023-05-31,600240.0
2023-06-30,380.0
2023-07-31,500000.0
2023-08-31,1360.0
2023-09-30,42300.0
2023-10-31,80.0
2023-11-30,2468616.0
2023-12-31,327842.0
2024-01-31,140.0
2024-02-29,164691.0
2024-03-31,1633933.0
2024-04-30,13190411.0
2024-05-31,341101.0
2024-06-30,1500.0
2024-07-31,15618840.0
2024-08-31,102.0
2024-09-30,0.0
2024-11-30,1500.0
2024-12-31,150.0
2025-01-31,340.0
2025-02-28,22240.0
2025-04-30,1500.0
2025-06-30,1200.0
2025-07-31,20.0
2025-08-31,140.0
2025-09-30,162.0
2025-10-31,1400.0
2025-11-30,4050.0
2026-01-31,800.0
2026-02-28,89.0
2026-03-31,11560.0
2026-04-30,1155.0
2026-05-31,78827810.0
2026-06-30,2518.0
2026-07-31,1000.0
2026-08-31,78331372.0
