data,valor
2020-01-31,6305340.0
2020-02-29,18348101.0
2020-03-31,8231479.0
2020-04-30,9726000.0
2020-05-31,12549265.0
2020-06-30,26259850.0
2020-07-31,37738073.0
2020-08-31,24121412.0
2020-09-30,16823250.0
2020-10-31,35511543.0
2020-11-30,49273740.0
2020-12-31,28656997.0
2021-01-31,33664256.0
2021-02-28,18279466.0
2021-03-31,27105410.0
2021-04-30,15689378.0
2021-05-31,55943176.0
2021-06-30,74015858.0
2021-07-31,54990205.0
2021-08-31,21678268.0
2021-09-30,25000516.0
2021-10-31,29028901.0
2021-11-30,36840314.0
2021-12-31,6668465.0
2022-01-31,4368144.0
2022-02-28,19191463.0
2022-03-31,45090807.0
2022-04-30,39254012.0
2022-05-31,37683063.0
2022-06-30,24136466.0
2022-07-31,4559404.0
2022-08-31,5557438.0
2022-09-30,5675008.0
2022-10-31,7763079.0
2022-11-30,2544726.0
2022-12-31,2942507.0
2023-01-31,2985810.0
2023-02-28,27807683.0
2023-03-31,10784543.0
2023-05-31,40254.0
2023-07-31,3915687.0
2023-08-31,2995448.0
2023-09-30,14894025.0
2023-10-31,13289260.0
2023-12-31,9756500.0
2024-01-31,53463088.0
2024-02-29,15567641.0
2024-03-31,15183570.0
2024-04-30,62221545.0
2024-05-31,60065420.0
2024-06-30,55233782.0
2024-07-31,33963853.0
2024-08-31,19923274.0
2024-09-30,6176510.0
2024-11-30,1224588.0
2024-12-31,151362.0
2025-01-31,21184490.0
2025-02-28,9580630.0
2025-03-31,6423930.0
2025-04-30,12135887.0
2025-05-31,27248916.0
2025-06-30,35912090.0
2025-07-31,48782409.0
2025-08-31,57331309.0
2025-09-30,41021990.0
2025-10-31,47534237.0
2025-11-30,34937517.0
2025-12-31,7736815.0
2026-01-31,19985046.0
2026-02-28,23832614.0
2026-03-31,56613693.0
2026-04-30,32196150.0
2026-05-31,33901960.0
2026-06-30,23173174.0
2026-07-31,24415856.0
2026-08-31,44621019.0
