data,valor
2020-01-31,395907378.0
2020-02-29,315246552.0
2020-03-31,349154261.0
2020-04-30,369940165.0
2020-05-31,582817823.0
2020-06-30,631519476.0
2020-07-31,738332666.0
2020-08-31,725398677.0
2020-09-30,829214014.0
2020-10-31,990977080.0
2020-11-30,723252870.0
2020-12-31,727039450.0
2021-01-31,520545980.0
2021-02-28,453858303.0
2021-03-31,533446507.0
2021-04-30,465851770.0
2021-05-31,728841668.0
2021-06-30,832150408.0
2021-07-31,731124554.0
2021-08-31,757551131.0
2021-09-30,770767930.0
2021-10-31,739238331.0
2021-11-30,810666353.0
2021-12-31,611364576.0
2022-01-31,417098576.0
2022-02-28,580459412.0
2022-03-31,485731069.0
2022-04-30,448941797.0
2022-05-31,562873348.0
2022-06-30,814132483.0
2022-07-31,1009333723.0
2022-08-31,1063487697.0
2022-09-30,1024148149.0
2022-10-31,1125456606.0
2022-11-30,1212907100.0
2022-12-31,784149059.0
2023-01-31,784282015.0
2023-02-28,385244516.0
2023-03-31,715119338.0
2023-04-30,394007610.0
2023-05-31,1046834173.0
2023-06-30,1221829323.0
2023-07-31,1253533873.0
2023-08-31,1530632406.0
2023-09-30,1370254130.0
2023-10-31,1246341964.0
2023-11-30,1635295173.0
2023-12-31,1763041266.0
2024-01-31,1388098303.0
2024-02-29,1321992697.0
2024-03-31,1124326691.0
2024-04-30,774471762.0
2024-05-31,1221971082.0
2024-06-30,1287056523.0
2024-07-31,1488055287.0
2024-08-31,1564959949.0
2024-09-30,1557054443.0
2024-10-31,1585518110.0
2024-11-30,1441501913.0
2024-12-31,1170313897.0
2025-01-31,822260296.0
2025-02-28,702603333.0
2025-03-31,709783492.0
2025-04-30,620137510.0
2025-05-31,887396908.0
2025-06-30,1277310556.0
2025-07-31,1261283321.0
2025-08-31,1293284623.0
2025-09-30,1131668773.0
2025-10-31,1386420650.0
2025-11-30,1081503488.0
2025-12-31,906238964.0
2026-01-31,619967622.0
2026-02-28,713726654.0
2026-03-31,543861591.0
2026-04-30,344673367.0
2026-05-31,617450435.0
2026-06-30,938953227.0
2026-07-31,844057652.0
2026-08-31,753147930.0
