data,valor
2020-01-31,196178640.0
2020-02-29,87550880.0
2020-03-31,73944650.0
2020-04-30,93448070.0
2020-05-31,8856140.0
2020-06-30,4056000.0
2020-07-31,44341420.0
2020-08-31,69613220.0
2020-09-30,146966810.0
2020-10-31,190781240.0
2020-11-30,209150180.0
2020-12-31,246358480.0
2021-01-31,277162630.0
2021-02-28,290046766.0
2021-03-31,113612010.0
2021-04-30,77307610.0
2021-05-31,62259510.0
2021-06-30,116730537.0
2021-07-31,144316518.0
2021-08-31,145711861.0
2021-09-30,407142319.0
2021-10-31,502949313.0
2021-11-30,621101717.0
2021-12-31,445931316.0
2022-01-31,162580798.0
2022-02-28,47024820.0
2022-03-31,114515547.0
2022-04-30,159559110.0
2022-05-31,95964900.0
2022-06-30,150496930.0
2022-07-31,289753750.0
2022-08-31,326841290.0
2022-09-30,397539720.0
2022-10-31,347546150.0
2022-11-30,303629002.0
2022-12-31,240442110.0
2023-01-31,140439960.0
2023-02-28,28272390.0
2023-03-31,20500000.0
2023-04-30,644000.0
2023-05-31,2575630.0
2023-06-30,12501496.0
2023-07-31,155660880.0
2023-08-31,219117870.0
2023-09-30,211879320.0
2023-10-31,202571900.0
2023-11-30,214250200.0
2023-12-31,150604240.0
2024-01-31,91184360.0
2024-02-29,47351890.0
2024-03-31,102115351.0
2024-04-30,32087260.0
2024-05-31,39180330.0
2024-06-30,69584000.0
2024-07-31,102471900.0
2024-08-31,193522950.0
2024-09-30,201439760.0
2024-10-31,271489220.0
2024-11-30,305743360.0
2024-12-31,176440330.0
2025-01-31,101214730.0
2025-02-28,119193910.0
2025-03-31,138114230.0
2025-04-30,74125000.0
2025-05-31,41600000.0
2025-06-30,129747740.0
2025-07-31,159778890.0
2025-08-31,189780616.0
2025-09-30,257144350.0
2025-10-31,244289714.0
2025-11-30,248459320.0
2025-12-31,125523990.0
2026-01-31,116981840.0
2026-02-28,34072660.0
2026-03-31,103043600.0
2026-04-30,64056000.0
2026-05-31,40053800.0
2026-06-30,89731429.0
2026-07-31,175804570.0
2026-08-31,199281400.0
