data,valor
2020-12-31,40054409.0
2021-08-31,104382520.0
2021-09-30,147378059.0
2021-10-31,81105059.0
2021-11-30,37552587.0
2021-12-31,194976716.0
2022-04-30,20101706.0
2022-05-31,34765531.0
2022-07-31,54988555.0
2022-10-31,39943429.0
2022-12-31,15045393.0
2023-01-31,25004717.0
2023-02-28,10000000.0
2023-03-31,29936449.0
2023-11-30,3000000.0
2023-12-31,3000000.0
2024-05-31,3000000.0
2024-06-30,60420.0
2024-07-31,16555508.0
2024-08-31,8000000.0
2024-09-30,2000000.0
2024-10-31,3000000.0
2024-11-30,18000000.0
2024-12-31,8778000.0
2025-01-31,4014789.0
2025-02-28,21452883.0
2025-03-31,12078248.0
2025-04-30,8000000.0
2025-05-31,22662893.0
2025-06-30,12000000.0
2025-07-31,48040056.0
2025-08-31,25556275.0
2025-09-30,24497197.0
2025-10-31,4000000.0
2025-11-30,18100113.0
2025-12-31,14499577.0
2026-01-31,6000000.0
2026-02-28,9491032.0
2026-03-31,8000000.0
2026-04-30,6000000.0
2026-05-31,9474399.0
2026-06-30,4350000.0
2026-07-31,24.0
