data,valor
2020-01-31,2083530104.0
2020-02-29,339186854.0
2020-03-31,471342483.0
2020-04-30,5842945.0
2020-05-31,23621385.0
2020-06-30,311552304.0
2020-07-31,3976875672.0
2020-08-31,6240800125.0
2020-09-30,6361269160.0
2020-10-31,4999747202.0
2020-11-30,4728314402.0
2020-12-31,4849671267.0
2021-01-31,2344662043.0
2021-02-28,775054623.0
2021-03-31,289202359.0
2021-04-30,128914443.0
2021-05-31,13019636.0
2021-06-30,90584027.0
2021-07-31,1990061416.0
2021-08-31,4334875566.0
2021-09-30,2849347554.0
2021-10-31,1791306924.0
2021-11-30,2383980756.0
2021-12-31,3407137854.0
2022-01-31,2730631947.0
2022-02-28,766848764.0
2022-03-31,13192069.0
2022-04-30,689083720.0
2022-05-31,1086020597.0
2022-06-30,986675412.0
2022-07-31,4118291282.0
2022-08-31,7442956870.0
2022-09-30,6418054791.0
2022-10-31,6781116144.0
2022-11-30,5886718099.0
2022-12-31,6239337718.0
2023-01-31,6136881813.0
2023-02-28,2272875330.0
2023-03-31,1334674126.0
2023-04-30,468221872.0
2023-05-31,381805664.0
2023-06-30,1032711966.0
2023-07-31,4229433861.0
2023-08-31,9360278866.0
2023-09-30,8741315630.0
2023-10-31,8441956205.0
2023-11-30,7400998944.0
2023-12-31,6059132215.0
2024-01-31,4872992422.0
2024-02-29,1711494672.0
2024-03-31,426562266.0
2024-04-30,64112364.0
2024-05-31,412495054.0
2024-06-30,850309454.0
2024-07-31,3551913134.0
2024-08-31,6060494145.0
2024-09-30,6415287582.0
2024-10-31,6397153617.0
2024-11-30,4720852284.0
2024-12-31,4260808179.0
2025-01-31,3590444436.0
2025-02-28,1418993884.0
2025-03-31,870676815.0
2025-04-30,177254544.0
2025-05-31,37105092.0
2025-06-30,367476784.0
2025-07-31,2431994723.0
2025-08-31,6846759574.0
2025-09-30,7560437544.0
2025-10-31,6495640646.0
2025-11-30,5026865783.0
2025-12-31,6124177918.0
2026-01-31,4245185990.0
2026-02-28,1512529636.0
2026-03-31,981132619.0
2026-04-30,470339259.0
2026-05-31,249314295.0
2026-06-30,434050383.0
2026-07-31,1941216352.0
2026-08-31,4653100189.0
