data,valor
2020-01-31,23393.0
2020-03-31,12446.0
2020-04-30,29042.0
2020-06-30,20000.0
2020-08-31,12661.0
2020-10-31,13281.0
2020-11-30,10480.0
2020-12-31,24894.0
2021-01-31,7170.0
2021-03-31,29701.0
2021-04-30,35531.0
2021-05-31,10796.0
2021-06-30,47944.0
2021-07-31,20589.0
2021-08-31,10353.0
2021-09-30,21052.0
2021-11-30,204418.0
2021-12-31,21222.0
2022-01-31,21937.0
2022-02-28,50722.0
2022-04-30,20882.0
2022-05-31,14209.0
2022-06-30,3248.0
2022-07-31,9496.0
2022-08-31,9334.0
2022-09-30,51994.0
2022-10-31,5562.0
2023-01-31,6346.0
2023-02-28,23973.0
2023-03-31,24084.0
2023-04-30,53712.0
2023-05-31,46826.0
2023-06-30,35785.0
2023-07-31,44541.0
2023-08-31,14585.0
2023-09-30,14622.0
2023-10-31,29527.0
2023-11-30,27635.0
2023-12-31,5180.0
2024-01-31,23769.0
2024-03-31,40951.0
2024-04-30,109186.0
2024-05-31,146268.0
2024-06-30,28611.0
2024-07-31,43537.0
2024-08-31,109418.0
2024-09-30,1317166.0
2024-10-31,1149888.0
2024-11-30,209929.0
2024-12-31,69936.0
2025-01-31,14043.0
2025-02-28,863148.0
2025-03-31,1239685.0
2025-04-30,786423.0
2025-05-31,220910.0
2025-06-30,282472.0
2025-07-31,1588420.0
2025-08-31,740297.0
2025-09-30,512478.0
2025-10-31,572966.0
2025-11-30,624618.0
2025-12-31,35565.0
2026-01-31,1364373.0
2026-02-28,455311.0
2026-03-31,897812.0
2026-04-30,804726.0
2026-05-31,1431854.0
2026-06-30,1169186.0
2026-07-31,1032668.0
2026-08-31,1381516.0
