data,valor
2020-01-31,163332129.0
2020-02-29,168533489.0
2020-03-31,182486761.0
2020-04-30,164908865.0
2020-05-31,215668905.0
2020-06-30,141481182.0
2020-07-31,167763306.0
2020-08-31,190647076.0
2020-09-30,220909388.0
2020-10-31,225200660.0
2020-11-30,275731745.0
2020-12-31,254509083.0
2021-01-31,221965485.0
2021-02-28,191071095.0
2021-03-31,241586366.0
2021-04-30,207151549.0
2021-05-31,190099182.0
2021-06-30,174256268.0
2021-07-31,142861626.0
2021-08-31,172421668.0
2021-09-30,169587727.0
2021-10-31,188709950.0
2021-11-30,175084878.0
2021-12-31,207639849.0
2022-01-31,178050994.0
2022-02-28,208278281.0
2022-03-31,202983105.0
2022-04-30,165744440.0
2022-05-31,142466041.0
2022-06-30,180749696.0
2022-07-31,146495992.0
2022-08-31,139848937.0
2022-09-30,168678465.0
2022-10-31,199801145.0
2022-11-30,216347442.0
2022-12-31,182072223.0
2023-01-31,169517101.0
2023-02-28,122404455.0
2023-03-31,163565563.0
2023-04-30,138018271.0
2023-05-31,141085429.0
2023-06-30,138686029.0
2023-07-31,140452567.0
2023-08-31,197451965.0
2023-09-30,177658799.0
2023-10-31,249356829.0
2023-11-30,234705609.0
2023-12-31,243540185.0
2024-01-31,223974337.0
2024-02-29,216518447.0
2024-03-31,208019887.0
2024-04-30,253742941.0
2024-05-31,243667076.0
2024-06-30,203252346.0
2024-07-31,202266405.0
2024-08-31,206556395.0
2024-09-30,242988073.0
2024-10-31,279213668.0
2024-11-30,285249947.0
2024-12-31,201847928.0
2025-01-31,245339315.0
2025-02-28,172109852.0
2025-03-31,219190047.0
2025-04-30,173059992.0
2025-05-31,170234909.0
2025-06-30,133862796.0
2025-07-31,160973332.0
2025-08-31,142886373.0
2025-09-30,195803521.0
2025-10-31,233087155.0
2025-11-30,212150727.0
2025-12-31,210301796.0
2026-01-31,141224032.0
2026-02-28,141967940.0
2026-03-31,151241226.0
2026-04-30,171392428.0
2026-05-31,155169290.0
2026-06-30,167705205.0
2026-07-31,152934524.0
2026-08-31,206264157.0
