data,valor
2020-01-31,432290309.0
2020-02-29,689099760.0
2020-03-31,664246199.0
2020-04-30,723401244.0
2020-05-31,249201406.0
2020-06-30,1401775250.0
2020-07-31,556074796.0
2020-08-31,283528174.0
2020-09-30,257058813.0
2020-10-31,300889711.0
2020-11-30,626847111.0
2020-12-31,454831966.0
2021-01-31,191646679.0
2021-02-28,595412866.0
2021-03-31,545321653.0
2021-04-30,955238555.0
2021-05-31,1099582903.0
2021-06-30,692715635.0
2021-07-31,1219351652.0
2021-08-31,447494027.0
2021-09-30,629038226.0
2021-10-31,522060949.0
2021-11-30,644019588.0
2021-12-31,507569501.0
2022-01-31,877079680.0
2022-02-28,782364633.0
2022-03-31,1166958446.0
2022-04-30,699876344.0
2022-05-31,883333777.0
2022-06-30,1129789420.0
2022-07-31,931150477.0
2022-08-31,964389537.0
2022-09-30,1385525347.0
2022-10-31,1573340282.0
2022-11-30,1414141943.0
2022-12-31,1742216456.0
2023-01-31,1517662520.0
2023-02-28,1203710872.0
2023-03-31,1147415607.0
2023-04-30,1572127373.0
2023-05-31,1210367031.0
2023-06-30,838834904.0
2023-07-31,1385643598.0
2023-08-31,1204368634.0
2023-09-30,1031772617.0
2023-10-31,1632966921.0
2023-11-30,927612381.0
2023-12-31,644810799.0
2024-01-31,1009174936.0
2024-02-29,1055719619.0
2024-03-31,1256403626.0
2024-04-30,1612716047.0
2024-05-31,1366365813.0
2024-06-30,1036803909.0
2024-07-31,1082519049.0
2024-08-31,924423729.0
2024-09-30,1182171484.0
2024-10-31,1338170088.0
2024-11-30,1357202424.0
2024-12-31,722982678.0
2025-01-31,1096138456.0
2025-02-28,777196251.0
2025-03-31,1037035067.0
2025-04-30,933335109.0
2025-05-31,997602718.0
2025-06-30,1067147023.0
2025-07-31,981955812.0
2025-08-31,1360539747.0
2025-09-30,999569534.0
2025-10-31,1067999456.0
2025-11-30,974549664.0
2025-12-31,853711240.0
2026-01-31,683931605.0
2026-02-28,995889272.0
2026-03-31,1223000998.0
2026-04-30,867908929.0
2026-05-31,430988678.0
2026-06-30,910582185.0
2026-07-31,1020215096.0
2026-08-31,797225701.0
