data,valor
2020-01-31,103909023.0
2020-02-29,93613707.0
2020-03-31,108076051.0
2020-04-30,105939413.0
2020-05-31,144083378.0
2020-06-30,140241131.0
2020-07-31,155571778.0
2020-08-31,145647057.0
2020-09-30,126640567.0
2020-10-31,145870236.0
2020-11-30,151898763.0
2020-12-31,128732215.0
2021-01-31,97843253.0
2021-02-28,90408313.0
2021-03-31,116743572.0
2021-04-30,112760109.0
2021-05-31,115712900.0
2021-06-30,127413128.0
2021-07-31,151748739.0
2021-08-31,162358103.0
2021-09-30,169342096.0
2021-10-31,62976326.0
2021-11-30,63059103.0
2021-12-31,106012022.0
2022-01-31,128367158.0
2022-02-28,147831661.0
2022-03-31,156875986.0
2022-04-30,143221871.0
2022-05-31,142090073.0
2022-06-30,141491570.0
2022-07-31,153561740.0
2022-08-31,187403953.0
2022-09-30,189143969.0
2022-10-31,177090144.0
2022-11-30,135306680.0
2022-12-31,139753016.0
2023-01-31,148489160.0
2023-02-28,115214850.0
2023-03-31,109331830.0
2023-04-30,97767402.0
2023-05-31,152887926.0
2023-06-30,176174198.0
2023-07-31,143129125.0
2023-08-31,165130752.0
2023-09-30,181077953.0
2023-10-31,172142280.0
2023-11-30,169090537.0
2023-12-31,191378137.0
2024-01-31,164756619.0
2024-02-29,159072831.0
2024-03-31,140943392.0
2024-04-30,178185751.0
2024-05-31,183349074.0
2024-06-30,171230031.0
2024-07-31,215100802.0
2024-08-31,192399781.0
2024-09-30,220899190.0
2024-10-31,240906871.0
2024-11-30,197944306.0
2024-12-31,172066147.0
2025-01-31,152679309.0
2025-02-28,159702467.0
2025-03-31,188261173.0
2025-04-30,213527342.0
2025-05-31,195311678.0
2025-06-30,215767342.0
2025-07-31,248238799.0
2025-08-31,240147998.0
2025-09-30,280352271.0
2025-10-31,288232039.0
2025-11-30,283429642.0
2025-12-31,261726596.0
2026-01-31,206595416.0
2026-02-28,206062292.0
2026-03-31,201398416.0
2026-04-30,223553179.0
2026-05-31,237104347.0
2026-06-30,248837040.0
2026-07-31,193061335.0
2026-08-31,162300453.0
