data,valor
2020-01-31,349915062.0
2020-02-29,66609384.0
2020-03-31,85840004.0
2020-04-30,2437667.0
2020-05-31,5348368.0
2020-06-30,49872281.0
2020-07-31,629286793.0
2020-08-31,993372582.0
2020-09-30,1033322980.0
2020-10-31,825059090.0
2020-11-30,834768893.0
2020-12-31,907495301.0
2021-01-31,454235204.0
2021-02-28,162626289.0
2021-03-31,66890964.0
2021-04-30,27207932.0
2021-05-31,2962071.0
2021-06-30,18558033.0
2021-07-31,398689711.0
2021-08-31,830167543.0
2021-09-30,531924568.0
2021-10-31,364204382.0
2021-11-30,485767392.0
2021-12-31,753357043.0
2022-01-31,665211682.0
2022-02-28,201617625.0
2022-03-31,3958826.0
2022-04-30,227498564.0
2022-05-31,366792513.0
2022-06-30,308292682.0
2022-07-31,1148290723.0
2022-08-31,2011494981.0
2022-09-30,1794104299.0
2022-10-31,1890616076.0
2022-11-30,1664841333.0
2022-12-31,1789640303.0
2023-01-31,1752577875.0
2023-02-28,673452387.0
2023-03-31,400206457.0
2023-04-30,139390889.0
2023-05-31,114531073.0
2023-06-30,264854430.0
2023-07-31,1029420950.0
2023-08-31,2223623456.0
2023-09-30,1969667003.0
2023-10-31,1878273304.0
2023-11-30,1658129168.0
2023-12-31,1355660664.0
2024-01-31,1103983929.0
2024-02-29,384498093.0
2024-03-31,97739646.0
2024-04-30,14766070.0
2024-05-31,81959790.0
2024-06-30,167870901.0
2024-07-31,695326647.0
2024-08-31,1163756946.0
2024-09-30,1229524843.0
2024-10-31,1245642767.0
2024-11-30,963293711.0
2024-12-31,897954112.0
2025-01-31,779777592.0
2025-02-28,319814566.0
2025-03-31,206900944.0
2025-04-30,44810756.0
2025-05-31,10354912.0
2025-06-30,82651295.0
2025-07-31,492826724.0
2025-08-31,1341652839.0
2025-09-30,1490862581.0
2025-10-31,1325675240.0
2025-11-30,1048119059.0
2025-12-31,1305773548.0
2026-01-31,925674649.0
2026-02-28,329104188.0
2026-03-31,219383824.0
2026-04-30,110324742.0
2026-05-31,61044053.0
2026-06-30,97583401.0
2026-07-31,406526270.0
2026-08-31,1002656682.0
