data,valor
2020-01-31,-2760450221.0
2020-02-29,1506998941.0
2020-03-31,4045605727.0
2020-04-30,6162778925.0
2020-05-31,6837895147.0
2020-06-30,6501865018.0
2020-07-31,7601242991.0
2020-08-31,5818574884.0
2020-09-30,5083436026.0
2020-10-31,4404031239.0
2020-11-30,2488318466.0
2020-12-31,2703119633.0
2021-01-31,-219766390.0
2021-02-28,1836118301.0
2021-03-31,6470480988.0
2021-04-30,9963107761.0
2021-05-31,8535980870.0
2021-06-30,10414290059.0
2021-07-31,7379950274.0
2021-08-31,7659099262.0
2021-09-30,4400681929.0
2021-10-31,2063718806.0
2021-11-30,-1110074309.0
2021-12-31,4012940729.0
2022-01-31,-59108001.0
2022-02-28,4629272478.0
2022-03-31,7613180955.0
2022-04-30,8226751886.0
2022-05-31,4957656849.0
2022-06-30,8889935423.0
2022-07-31,5357314615.0
2022-08-31,4106681999.0
2022-09-30,3694622781.0
2022-10-31,3375371335.0
2022-11-30,6200317542.0
2022-12-31,4533353412.0
2023-01-31,2284845583.0
2023-02-28,2571793217.0
2023-03-31,10751280843.0
2023-04-30,7954317497.0
2023-05-31,10977837585.0
2023-06-30,10076760932.0
2023-07-31,8179061201.0
2023-08-31,9632605305.0
2023-09-30,9181571736.0
2023-10-31,9180921441.0
2023-11-30,8788767376.0
2023-12-31,9323164068.0
2024-01-31,6196099289.0
2024-02-29,5130328794.0
2024-03-31,7167209831.0
2024-04-30,8431159903.0
2024-05-31,8301788054.0
2024-06-30,6328138735.0
2024-07-31,7551486631.0
2024-08-31,4517119963.0
2024-09-30,5079587421.0
2024-10-31,4091218317.0
2024-11-30,6746530875.0
2024-12-31,4635887723.0
2025-01-31,2337312355.0
2025-02-28,-466952009.0
2025-03-31,7735922325.0
2025-04-30,7663931542.0
2025-05-31,7059754415.0
2025-06-30,5856563552.0
2025-07-31,6997273397.0
2025-08-31,5974634767.0
2025-09-30,3141193660.0
2025-10-31,6684972207.0
2025-11-30,5760556264.0
2025-12-31,9324866200.0
2026-01-31,3744914019.0
2026-02-28,4060511811.0
2026-03-31,6458957321.0
2026-04-30,10656030281.0
2026-05-31,7439103580.0
2026-06-30,8999098772.0
2026-07-31,6565077254.0
2026-08-31,7393942270.0
