data,valor
1997-01-31,154149785.0
1997-02-28,269586773.0
1997-03-31,288099455.0
1997-04-30,326440136.0
1997-05-31,286858875.0
1997-06-30,298518542.0
1997-07-31,323877065.0
1997-08-31,306362435.0
1997-09-30,313655780.0
1997-10-31,331299240.0
1997-11-30,303665433.0
1997-12-31,287705581.0
1998-01-31,266592596.0
1998-02-28,224285883.0
1998-03-31,299028364.0
1998-04-30,269324020.0
1998-05-31,267816109.0
1998-06-30,269246828.0
1998-07-31,313076514.0
1998-08-31,230838519.0
1998-09-30,323161905.0
1998-10-31,307322316.0
1998-11-30,264006097.0
1998-12-31,237684785.0
1999-01-31,202480149.0
1999-02-28,170479188.0
1999-03-31,219668172.0
1999-04-30,181796420.0
1999-05-31,208304386.0
1999-06-30,220257705.0
1999-07-31,209669326.0
1999-08-31,227086748.0
1999-09-30,223123418.0
1999-10-31,227761857.0
1999-11-30,225613852.0
1999-12-31,220415136.0
2000-01-31,180760172.0
2000-02-29,208967209.0
2000-03-31,229619951.0
2000-04-30,198504911.0
2000-05-31,245654630.0
2000-06-30,240464168.0
2000-07-31,253780222.0
2000-08-31,290196083.0
2000-09-30,270496096.0
2000-10-31,296288123.0
2000-11-30,288594508.0
2000-12-31,266983084.0
2001-01-31,278310830.0
2001-02-28,229949079.0
2001-03-31,317850540.0
2001-04-30,247549987.0
2001-05-31,297586148.0
2001-06-30,249604886.0
2001-07-31,256776135.0
2001-08-31,262159494.0
2001-09-30,216987704.0
2001-10-31,250058484.0
2001-11-30,226034655.0
2001-12-31,184866968.0
2002-01-31,202242929.0
2002-02-28,182897743.0
2002-03-31,198971471.0
2002-04-30,223540762.0
2002-05-31,200485841.0
2002-06-30,175896097.0
2002-07-31,250812793.0
2002-08-31,202387715.0
2002-09-30,210137108.0
2002-10-31,216134477.0
2002-11-30,198509222.0
2002-12-31,170240476.0
2003-01-31,178998571.0
2003-02-28,190322068.0
2003-03-31,186849204.0
2003-04-30,209720777.0
2003-05-31,207535364.0
2003-06-30,190143653.0
2003-07-31,216241355.0
2003-08-31,188696308.0
2003-09-30,244043996.0
2003-10-31,248908776.0
2003-11-30,213495251.0
2003-12-31,220714061.0
2004-01-31,223280029.0
2004-02-29,204960243.0
2004-03-31,298125380.0
2004-04-30,237194546.0
2004-05-31,262728571.0
2004-06-30,329447478.0
2004-07-31,323942703.0
2004-08-31,324051633.0
2004-09-30,346872836.0
2004-10-31,332431751.0
2004-11-30,352742432.0
2004-12-31,330259382.0
2005-01-31,296878704.0
2005-02-28,296935976.0
2005-03-31,331144414.0
2005-04-30,305351183.0
2005-05-31,330982985.0
2005-06-30,343937136.0
2005-07-31,328926923.0
2005-08-31,372907450.0
2005-09-30,328498618.0
2005-10-31,307671743.0
2005-11-30,342832135.0
2005-12-31,332997244.0
2006-01-31,328405786.0
2006-02-28,302165921.0
2006-03-31,371052780.0
2006-04-30,322799459.0
2006-05-31,333076991.0
2006-06-30,342436884.0
2006-07-31,386184008.0
2006-08-31,424983392.0
2006-09-30,387580242.0
2006-10-31,418914173.0
2006-11-30,411751218.0
2006-12-31,373354034.0
2007-01-31,406335128.0
2007-02-28,360177556.0
2007-03-31,471680675.0
2007-04-30,397301507.0
2007-05-31,483826421.0
2007-06-30,461377846.0
2007-07-31,506067903.0
2007-08-31,567395465.0
2007-09-30,501298017.0
2007-10-31,628049647.0
2007-11-30,607600739.0
2007-12-31,534015462.0
2008-01-31,685487648.0
2008-02-29,673458812.0
2008-03-31,563246175.0
2008-04-30,614224457.0
2008-05-31,725355353.0
2008-06-30,777183243.0
2008-07-31,890575250.0
2008-08-31,932317245.0
2008-09-30,934814071.0
2008-10-31,911800098.0
2008-11-30,713584689.0
2008-12-31,588443290.0
2009-01-31,537868588.0
2009-02-28,376781850.0
2009-03-31,487033896.0
2009-04-30,398934091.0
2009-05-31,412956193.0
2009-06-30,413169233.0
2009-07-31,469327849.0
2009-08-31,461676521.0
2009-09-30,527898555.0
2009-10-31,572675028.0
2009-11-30,579892685.0
2009-12-31,586832452.0
2010-01-31,587417276.0
2010-02-28,610927965.0
2010-03-31,760138260.0
2010-04-30,729619930.0
2010-05-31,776322479.0
2010-06-30,793256289.0
2010-07-31,882423372.0
2010-08-31,913514132.0
2010-09-30,938987489.0
2010-10-31,893261996.0
2010-11-30,919370139.0
2010-12-31,850723579.0
2011-01-31,781574242.0
2011-02-28,778825859.0
2011-03-31,845662536.0
2011-04-30,835376885.0
2011-05-31,916926023.0
2011-06-30,870020079.0
2011-07-31,869624166.0
2011-08-31,996088748.0
2011-09-30,922222923.0
2011-10-31,866305834.0
2011-11-30,970266855.0
2011-12-31,861365258.0
2012-01-31,782197707.0
2012-02-29,723081620.0
2012-03-31,826373940.0
2012-04-30,775408683.0
2012-05-31,902874239.0
2012-06-30,807254357.0
2012-07-31,825264347.0
2012-08-31,894992759.0
2012-09-30,828838008.0
2012-10-31,941493598.0
2012-11-30,910836890.0
2012-12-31,808125103.0
2013-01-31,887148922.0
2013-02-28,798838959.0
2013-03-31,873491594.0
2013-04-30,970417360.0
2013-05-31,944865207.0
2013-06-30,838478764.0
2013-07-31,942894070.0
2013-08-31,895188812.0
2013-09-30,828317131.0
2013-10-31,962213487.0
2013-11-30,854977724.0
2013-12-31,788852889.0
2014-01-31,897769976.0
2014-02-28,817051478.0
2014-03-31,790731770.0
2014-04-30,859744787.0
2014-05-31,879122179.0
2014-06-30,710119348.0
2014-07-31,877594524.0
2014-08-31,786432636.0
2014-09-30,811991312.0
2014-10-31,831556122.0
2014-11-30,783406816.0
2014-12-31,716080992.0
2015-01-31,737259972.0
2015-02-28,663563090.0
2015-03-31,728067282.0
2015-04-30,640415839.0
2015-05-31,610897149.0
2015-06-30,632321671.0
2015-07-31,605690932.0
2015-08-31,502137222.0
2015-09-30,546630662.0
2015-10-31,564091361.0
2015-11-30,549897199.0
2015-12-31,436636822.0
2016-01-31,391769005.0
2016-02-29,445956698.0
2016-03-31,490255507.0
2016-04-30,454694560.0
2016-05-31,446469558.0
2016-06-30,546081525.0
2016-07-31,484597517.0
2016-08-31,550825352.0
2016-09-30,526875195.0
2016-10-31,487947881.0
2016-11-30,486877343.0
2016-12-31,501703644.0
2017-01-31,523776274.0
2017-02-28,477255812.0
2017-03-31,587032371.0
2017-04-30,466670344.0
2017-05-31,528133260.0
2017-06-30,569551074.0
2017-07-31,576841026.0
2017-08-31,647647368.0
2017-09-30,621380168.0
2017-10-31,610749002.0
2017-11-30,583313319.0
2017-12-31,588232934.0
2018-01-31,646707390.0
2018-02-28,570665617.0
2018-03-31,615726183.0
2018-04-30,623784742.0
2018-05-31,575598867.0
2018-06-30,580593283.0
2018-07-31,665232282.0
2018-08-31,676244484.0
2018-09-30,593153658.0
2018-10-31,650768368.0
2018-11-30,619513435.0
2018-12-31,564875708.0
2019-01-31,603854368.0
2019-02-28,546517308.0
2019-03-31,546172610.0
2019-04-30,564237014.0
2019-05-31,605437523.0
2019-06-30,512927402.0
2019-07-31,631695812.0
2019-08-31,669995737.0
2019-09-30,592515397.0
2019-10-31,662898683.0
2019-11-30,589751017.0
2019-12-31,573932762.0
2020-01-31,641249369.0
2020-02-29,574605363.0
2020-03-31,644972732.0
2020-04-30,608031946.0
2020-05-31,587657373.0
2020-06-30,553399170.0
2020-07-31,506067100.0
2020-08-31,483149979.0
2020-09-30,551099731.0
2020-10-31,624622935.0
2020-11-30,822163209.0
2020-12-31,836059734.0
2021-01-31,861899032.0
2021-02-28,974020040.0
2021-03-31,1250754306.0
2021-04-30,1029022470.0
2021-05-31,1133931495.0
2021-06-30,1113520577.0
2021-07-31,1151286139.0
2021-08-31,1317462874.0
2021-09-30,1441953867.0
2021-10-31,1514722144.0
2021-11-30,1674739026.0
2021-12-31,1661918551.0
2022-01-31,1609429401.0
2022-02-28,1520650424.0
2022-03-31,1668966594.0
2022-04-30,1420760543.0
2022-05-31,1624398881.0
2022-06-30,1577855254.0
2022-07-31,1633257157.0
2022-08-31,1869398635.0
2022-09-30,1808661037.0
2022-10-31,1714180853.0
2022-11-30,1513368353.0
2022-12-31,1458559165.0
2023-01-31,1222052233.0
2023-02-28,952144286.0
2023-03-31,1091001488.0
2023-04-30,947330419.0
2023-05-31,1061426829.0
2023-06-30,916989430.0
2023-07-31,918041534.0
2023-08-31,955461489.0
2023-09-30,895797382.0
2023-10-31,913552742.0
