data,valor
2020-01-31,41657.0
2020-03-31,41184.0
2020-04-30,113144.0
2020-05-31,102419.0
2020-06-30,81647.0
2020-07-31,41544.0
2020-08-31,204476.0
2020-09-30,41904.0
2020-10-31,123596.0
2020-11-30,109719.0
2020-12-31,63396.0
2021-01-31,102659.0
2021-02-28,122471.0
2021-03-31,244942.0
2021-04-30,122471.0
2021-05-31,163295.0
2021-06-30,122494.0
2021-07-31,326590.0
2021-08-31,720.0
2021-09-30,184450.0
2021-10-31,103859.0
2021-11-30,205333.0
2021-12-31,163367.0
2022-01-31,92901.0
2022-02-28,327384.0
2022-03-31,204119.0
2022-04-30,61824.0
2022-05-31,164928.0
2022-06-30,163360.0
2022-07-31,83292.0
2022-08-31,61337.0
2022-09-30,52090.0
2022-10-31,20545.0
2022-11-30,20801.0
2022-12-31,1465.0
2023-01-31,40824.0
2023-02-28,61254.0
2023-03-31,61272.0
2023-04-30,102801.0
2023-05-31,109028.0
2023-06-30,61301.0
2023-07-31,225730.0
2023-08-31,244942.0
2023-09-30,61488.0
2023-10-31,174230.0
2023-11-30,84491.0
2023-12-31,20412.0
2024-01-31,82871.0
2024-02-29,102059.0
2024-03-31,204383.0
2024-04-30,163409.0
2024-05-31,305159.0
2024-06-30,102455.0
2024-07-31,224854.0
2024-08-31,204839.0
2024-09-30,122579.0
2024-10-31,163397.0
2024-11-30,82367.0
2024-12-31,324.0
2025-01-31,265642.0
2025-02-28,82763.0
2025-03-31,102275.0
2025-04-30,190795.0
2025-05-31,306180.0
2025-06-30,122471.0
2025-07-31,164895.0
2025-08-31,41256.0
2025-09-30,184067.0
2025-10-31,82331.0
2025-11-30,62100.0
2025-12-31,120.0
2026-01-31,61236.0
2026-02-28,81647.0
2026-03-31,164489.0
2026-04-30,81647.0
2026-05-31,82398.0
2026-06-30,184747.0
2026-07-31,122615.0
2026-08-31,143344.0
