data,valor
2020-01-31,1397018249.0
2020-02-29,4833963765.0
2020-03-31,10853230037.0
2020-04-30,14854933923.0
2020-05-31,14108152631.0
2020-06-30,12741608341.0
2020-07-31,9954723914.0
2020-08-31,5833571022.0
2020-09-30,4259307186.0
2020-10-31,2422070300.0
2020-11-30,1435614815.0
2020-12-31,274047840.0
2021-01-31,49498339.0
2021-02-28,2645991911.0
2021-03-31,12693891970.0
2021-04-30,16114935917.0
2021-05-31,14966211428.0
2021-06-30,11066507007.0
2021-07-31,8668959255.0
2021-08-31,6480708140.0
2021-09-30,4822522988.0
2021-10-31,3292698971.0
2021-11-30,2587026013.0
2021-12-31,2711451851.0
2022-01-31,2451973309.0
2022-02-28,6271130377.0
2022-03-31,12190880346.0
2022-04-30,11472576655.0
2022-05-31,10640470391.0
2022-06-30,9989745175.0
2022-07-31,7506200717.0
2022-08-31,5943583753.0
2022-09-30,4001037425.0
2022-10-31,3797972042.0
2022-11-30,2524900425.0
2022-12-31,1935903519.0
2023-01-31,839588492.0
2023-02-28,5016930805.0
2023-03-31,13241389084.0
2023-04-30,14336461643.0
2023-05-31,15584221062.0
2023-06-30,13745336676.0
2023-07-31,9695931773.0
2023-08-31,8385295819.0
2023-09-30,6395671994.0
2023-10-31,5599640168.0
2023-11-30,5196051097.0
2023-12-31,3828588811.0
2024-01-31,2854860075.0
2024-02-29,6608133608.0
2024-03-31,12600297094.0
2024-04-30,14687841968.0
2024-05-31,13436720999.0
2024-06-30,13959612038.0
2024-07-31,11249767847.0
2024-08-31,8037754442.0
2024-09-30,6104264592.0
2024-10-31,4709738981.0
2024-11-30,2552798293.0
2024-12-31,2006053820.0
2025-01-31,1069087162.0
2025-02-28,6428316644.0
2025-03-31,14657780797.0
2025-04-30,15271913707.0
2025-05-31,14099744639.0
2025-06-30,13420318538.0
2025-07-31,12257305632.0
2025-08-31,9325161611.0
2025-09-30,7339951057.0
2025-10-31,6727671272.0
2025-11-30,4197158548.0
2025-12-31,3383154737.0
2026-01-31,1876528754.0
2026-02-28,7101012525.0
2026-03-31,14518012801.0
2026-04-30,16750088436.0
2026-05-31,14825071266.0
2026-06-30,14505017737.0
2026-07-31,13405907808.0
2026-08-31,9808807495.0
