data,valor
2021-07-31,1812.599976
2021-08-31,1815.0
2021-09-30,1755.300049
2021-10-31,1783.0
2021-11-30,1773.599976
2021-12-31,1827.5
2022-01-31,1795.0
2022-02-28,1899.400024
2022-03-31,1949.199951
2022-04-30,1909.300049
2022-05-31,1842.699951
2022-06-30,1804.099976
2022-07-31,1762.900024
2022-08-31,1712.800049
2022-09-30,1662.400024
2022-10-31,1635.900024
2022-11-30,1746.0
2022-12-31,1819.699951
2023-01-31,1929.5
2023-02-28,1828.900024
2023-03-31,1969.0
2023-04-30,1990.099976
2023-05-31,1963.900024
2023-06-30,1921.099976
2023-07-31,1970.5
2023-08-31,1938.199951
2023-09-30,1848.099976
2023-10-31,1985.199951
2023-11-30,2038.099976
2023-12-31,2062.399902
2024-01-31,2048.399902
2024-02-29,2045.699951
2024-03-31,2217.399902
2024-04-30,2291.399902
2024-05-31,2322.899902
2024-06-30,2327.699951
2024-07-31,2426.5
2024-08-31,2493.800049
2024-09-30,2636.100098
2024-10-31,2738.300049
2024-11-30,2657.0
2024-12-31,2629.199951
2025-01-31,2812.5
2025-02-28,2836.800049
2025-03-31,3122.800049
2025-04-30,3305.0
2025-05-31,3288.899902
2025-06-30,3294.399902
2025-07-31,3293.199951
2025-08-31,3473.699951
2025-09-30,3840.800049
2025-10-31,3982.199951
2025-11-30,4218.299805
2025-12-31,4325.600098
2026-01-31,4713.899902
2026-02-28,5230.5
2026-03-31,4647.600098
2026-04-30,4614.700195
2026-05-31,4560.5
2026-06-30,4022.899902
2026-07-31,4077.899902
