Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC
data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-26,108.77999877929688,5.315199851989746,95.69000244140625,87.91000366210938,5.292399883270264,1664.0,226.6999969482422,104.5,685.0,1381.75,112764.0,31839.109375,3830.60009765625,10970.990234375,108.77999877929688,5.315199851989746,95.69000244140625,87.91000366210938,5.292399883270264,1664.0,226.6999969482422,104.5,685.0,1381.75,112764.0,31839.109375,3830.60009765625,10970.990234375,110.43000030517578,5.335700035095215,96.19000244140625,88.41000366210938,5.361000061035156,1667.0,226.99000549316406,107.18000030517578,689.75,1397.75,114626.0,32172.419921875,3886.14990234375,11205.83984375,108.69999694824219,5.281700134277344,92.04000091552734,84.13999938964844,5.283100128173828,1649.800048828125,223.30999755859375,104.01000213623047,683.25,1378.75,112577.0,31738.439453125,3824.070068359375,10948.3798828125,109.55000305175781,5.315199851989746,93.25,85.06999969482422,5.294000148773193,1649.800048828125,223.63999938964844,106.9000015258789,684.25,1381.5,114626.0,31738.439453125,3825.969970703125,10969.01953125,9249423.0,0.0,15637.0,287182.0,0.0,89.0,1233783.0,2041943.0,106226.0,107710.0,16088200.0,430400000.0,4817310000.0,5224440000.0
2022-10-27,110.0,5.383900165557861,96.95999908447266,89.08000183105469,5.430799961090088,1660.699951171875,222.89999389648438,107.5999984741211,682.25,1382.25,114641.0,32033.279296875,3807.300048828125,10792.669921875,110.0,5.383900165557861,96.95999908447266,89.08000183105469,5.430799961090088,1660.699951171875,222.89999389648438,107.5999984741211,682.25,1382.25,114641.0,32033.279296875,3807.300048828125,10792.669921875,112.52999877929688,5.385200023651123,97.27999877929688,89.79000091552734,5.430300235748291,1660.699951171875,226.19000244140625,108.56999969482422,689.25,1394.75,116236.0,32388.419921875,3859.949951171875,10998.73046875,109.0999984741211,5.2779998779296875,95.08000183105469,87.33000183105469,5.273499965667725,1660.699951171875,221.25,105.0,679.25,1378.25,112765.0,31993.2109375,3803.7900390625,10780.5,109.80000305175781,5.383900165557861,96.16000366210938,88.26000213623047,5.428100109100342,1660.699951171875,225.0,105.0,685.0,1381.25,112766.0,32062.140625,3834.68994140625,10971.9501953125,9147819.0,0.0,14677.0,292556.0,0.0,2298.0,1362097.0,1348042.0,112300.0,79221.0,15530800.0,375720000.0,4687320000.0,4773520000.0
2022-10-28,113.0,5.339200019836426,95.7699966430664,87.9000015258789,5.320899963378906,1639.5999755859375,226.89999389648438,108.44999694824219,680.75,1387.75,114539.0,32861.80078125,3901.06005859375,11102.4501953125,113.0,5.339200019836426,95.7699966430664,87.9000015258789,5.320899963378906,1639.5999755859375,226.89999389648438,108.44999694824219,680.75,1387.75,114539.0,32861.80078125,3901.06005859375,11102.4501953125,113.0,5.3716559410095215,96.88999938964844,88.76000213623047,5.348199844360352,1661.0,228.47000122070312,108.44999694824219,683.75,1390.75,114712.0,32889.80859375,3905.419921875,11117.0400390625,109.33999633789062,5.326300144195557,95.0,87.08000183105469,5.285399913787842,1638.699951171875,222.49000549316406,106.5199966430664,676.25,1370.0,113336.0,32158.380859375,3808.260009765625,10766.2001953125,109.83999633789062,5.339200019836426,96.77999877929688,88.66999816894531,5.317699909210205,1661.0,223.33999633789062,106.69999694824219,681.25,1382.0,114636.0,32204.310546875,3808.260009765625,10766.2001953125,13910854.0,0.0,12135.0,263404.0,0.0,626.0,999827.0,1203885.0,115074.0,66790.0,14392400.0,495830000.0,4459410000.0,4731940000.0
2022-10-31,112.1500015258789,5.28849983215332,94.83000183105469,86.52999877929688,5.27370023727417,1635.9000244140625,220.24000549316406,112.5,691.5,1407.0,116037.0,32732.94921875,3871.97998046875,10988.150390625,112.1500015258789,5.28849983215332,94.83000183105469,86.52999877929688,5.27370023727417,1635.9000244140625,220.24000549316406,112.5,691.5,1407.0,116037.0,32732.94921875,3871.97998046875,10988.150390625,112.77999877929688,5.399843215942383,96.0,88.6500015258789,5.36329984664917,1641.800048828125,227.5500030517578,112.5,700.0,1411.25,116763.0,32883.859375,3893.72998046875,11047.9404296875,108.25,5.210100173950195,94.31999969482422,85.30000305175781,5.151800155639648,1633.4000244140625,219.27999877929688,106.0,684.25,1385.5,112113.0,32586.9296875,3863.179931640625,10914.009765625,108.47000122070312,5.28849983215332,96.0,88.38999938964844,5.27370023727417,1641.800048828125,227.35000610351562,106.0,696.5,1400.0,114533.0,32754.26953125,3881.85009765625,11028.4296875,14046822.0,0.0,23096.0,285342.0,0.0,522.0,1182014.0,5419530.0,226696.0,10073.0,21637900.0,390890000.0,4820620000.0,4753740000.0
2022-11-01,112.80999755859375,5.178800106048584,94.6500015258789,88.37000274658203,5.117599964141846,1645.0,217.35000610351562,113.80000305175781,697.75,1435.75,116929.0,32653.19921875,3856.10009765625,10890.849609375,112.80999755859375,5.178800106048584,94.6500015258789,88.37000274658203,5.117599964141846,1645.0,217.35000610351562,113.80000305175781,697.75,1435.75,116929.0,32653.19921875,3856.10009765625,10890.849609375,114.19000244140625,5.197299957275391,95.55000305175781,89.44999694824219,5.1656999588012695,1653.699951171875,222.64999389648438,114.72000122070312,698.5,1436.5,118261.0,32975.48046875,3911.7900390625,11156.349609375,111.44000244140625,5.101500034332275,92.36000061035156,85.91999816894531,5.036600112915039,1630.800048828125,215.60000610351562,111.16000366210938,687.25,1403.75,115547.0,32485.23046875,3843.800048828125,10881.1904296875,113.16000366210938,5.178800106048584,92.80000305175781,86.43000030517578,5.116000175476074,1630.800048828125,221.6300048828125,113.44000244140625,689.0,1405.5,116037.0,32862.7890625,3901.7900390625,11154.740234375,10302600.0,0.0,21355.0,274321.0,0.0,985.0,723119.0,2908397.0,146466.0,5327.0,17969700.0,323210000.0,4481210000.0,4677520000.0
2022-11-02,,5.142399787902832,96.16000366210938,90.0,5.076399803161621,1645.699951171875,,,687.5,1440.0,,32147.759765625,3759.68994140625,10524.7998046875,,5.142399787902832,96.16000366210938,90.0,5.076399803161621,1645.699951171875,,,687.5,1440.0,,32147.759765625,3759.68994140625,10524.7998046875,,5.144000053405762,96.47000122070312,90.36000061035156,5.094699859619141,1664.699951171875,,,697.25,1445.0,,33071.9296875,3894.43994140625,10993.240234375,,5.139265060424805,93.98999786376953,87.72000122070312,5.066100120544434,1634.0,,,680.0,1421.25,,32139.76953125,3758.679931640625,10522.900390625,,5.142399787902832,94.66999816894531,88.62000274658203,5.077499866485596,1650.800048828125,,,696.5,1434.5,,32576.279296875,3852.89990234375,10885.009765625,,0.0,28689.0,280961.0,0.0,612.0,,,168334.0,2357.0,,398430000.0,4899000000.0,5436420000.0
2022-11-03,113.0999984741211,5.142600059509277,94.66999816894531,88.16999816894531,5.045300006866455,1627.300048828125,209.64999389648438,114.87000274658203,679.25,1426.75,116896.0,32001.25,3719.889892578125,10342.9404296875,113.0999984741211,5.142600059509277,94.66999816894531,88.16999816894531,5.045300006866455,1627.300048828125,209.64999389648438,114.87000274658203,679.25,1426.75,116896.0,32001.25,3719.889892578125,10342.9404296875,113.3499984741211,5.217329025268555,95.94000244140625,89.66999816894531,5.087600231170654,1629.199951171875,212.0,115.3499984741211,686.5,1440.0,117373.0,32185.7109375,3750.590087890625,10486.009765625,110.4000015258789,5.085299968719482,94.16000366210938,87.5999984741211,4.963799953460693,1615.0999755859375,208.4199981689453,111.0,678.5,1416.5,114485.0,31727.05078125,3698.14990234375,10319.5400390625,111.36000061035156,5.142600059509277,95.66000366210938,89.3499984741211,5.043000221252441,1629.199951171875,211.14999389648438,111.0,686.0,1435.5,116927.0,31985.05078125,3733.25,10399.4501953125,7936308.0,0.0,21292.0,239816.0,0.0,1427.0,1165263.0,5109896.0,123352.0,989.0,15634600.0,354440000.0,4625290000.0,5102190000.0
2022-11-04,114.0,5.1149001121521,98.56999969482422,92.61000061035156,4.984600067138672,1672.5,209.85000610351562,115.5,681.0,1451.5,118155.0,32403.220703125,3770.550048828125,10475.25,114.0,5.1149001121521,98.56999969482422,92.61000061035156,4.984600067138672,1672.5,209.85000610351562,115.5,681.0,1451.5,118155.0,32403.220703125,3770.550048828125,10475.25,115.91000366210938,5.117297172546387,98.81999969482422,92.87000274658203,5.0142998695373535,1674.5,209.9600067138672,117.5,685.25,1453.75,120039.0,32611.51953125,3796.340087890625,10553.6298828125,113.94999694824219,5.022900104522705,94.33999633789062,87.81999969482422,4.955699920654297,1629.0,205.38999938964844,114.83999633789062,678.5,1424.25,116904.0,31938.919921875,3708.840087890625,10262.9296875,115.33999633789062,5.1149001121521,94.4800033569336,87.9000015258789,4.986100196838379,1630.199951171875,208.94000244140625,116.5,679.25,1424.25,116907.0,32265.009765625,3766.97998046875,10548.1396484375,9631211.0,0.0,31256.0,354060.0,0.0,159.0,1140953.0,2438194.0,112564.0,473.0,16209500.0,422370000.0,5400180000.0,5453750000.0
2022-11-07,111.22000122070312,5.078132152557373,97.91999816894531,91.79000091552734,5.03380012512207,1676.5,216.75,110.58000183105469,675.75,1440.0,115342.0,32827.0,3806.800048828125,10564.51953125,111.22000122070312,5.078132152557373,97.91999816894531,91.79000091552734,5.03380012512207,1676.5,216.75,110.58000183105469,675.75,1440.0,115342.0,32827.0,3806.800048828125,10564.51953125,114.13999938964844,5.126800060272217,99.55999755859375,93.73999786376953,5.120699882507324,1677.9000244140625,216.75,114.91000366210938,680.75,1457.5,118240.0,32895.58984375,3813.949951171875,10587.9599609375,111.16000366210938,4.997541904449463,96.69999694824219,90.4000015258789,4.987199783325195,1672.9000244140625,209.72999572753906,110.48999786376953,675.25,1439.0,115266.0,32424.990234375,3764.699951171875,10428.91015625,113.38999938964844,5.078132152557373,97.77999877929688,91.0,4.987199783325195,1676.9000244140625,210.52000427246094,114.87999725341797,679.0,1445.0,118148.0,32454.099609375,3780.7099609375,10516.9404296875,8490758.0,0.0,22568.0,322419.0,0.0,42.0,784619.0,2960863.0,162563.0,1472.0,15221900.0,336300000.0,4341620000.0,4456690000.0
2022-11-08,112.30000305175781,5.153326988220215,95.36000061035156,88.91000366210938,5.162499904632568,1712.0999755859375,217.25,111.18000030517578,667.5,1444.0,116160.0,33160.828125,3828.110107421875,10616.2001953125,112.30000305175781,5.153326988220215,95.36000061035156,88.91000366210938,5.162499904632568,1712.0999755859375,217.25,111.18000030517578,667.5,1444.0,116160.0,33160.828125,3828.110107421875,10616.2001953125,113.16999816894531,5.244500160217285,98.2699966430664,92.16999816894531,5.238900184631348,1712.0999755859375,218.69000244140625,111.88999938964844,677.0,1446.0,117072.0,33355.390625,3859.39990234375,10745.6396484375,110.61000061035156,5.113999843597412,94.9800033569336,88.5199966430664,5.1392998695373535,1703.199951171875,214.75999450683594,109.0,666.25,1436.0,114688.0,32831.4609375,3786.280029296875,10472.73046875,110.72000122070312,5.153326988220215,98.0,91.87000274658203,5.160900115966797,1703.199951171875,218.11000061035156,109.69999694824219,675.75,1440.75,115340.0,32934.55859375,3817.02001953125,10611.5302734375,8043997.0,0.0,28901.0,344223.0,0.0,23.0,568169.0,1690349.0,227158.0,1250.0,14239800.0,335340000.0,4607640000.0,5134500000.0
2022-11-09,109.75,5.14300012588501,92.6500015258789,85.83000183105469,5.181000232696533,1710.0999755859375,215.0,109.1500015258789,664.5,1459.75,113580.0,32513.939453125,3748.570068359375,10353.169921875,109.75,5.14300012588501,92.6500015258789,85.83000183105469,5.181000232696533,1710.0999755859375,215.0,109.1500015258789,664.5,1459.75,113580.0,32513.939453125,3748.570068359375,10353.169921875,112.5,5.191999912261963,95.69000244140625,89.23999786376953,5.2170000076293945,1720.199951171875,217.72000122070312,111.5,671.75,1460.75,116183.0,33065.109375,3818.199951171875,10564.9697265625,109.13999938964844,5.098262786865234,92.30000305175781,85.5,5.13129997253418,1706.0,213.47000122070312,109.05999755859375,658.0,1435.5,113110.0,32478.869140625,3744.219970703125,10344.009765625,111.20999908447266,5.14300012588501,95.01000213623047,88.56999969482422,5.1793999671936035,1707.4000244140625,217.25,110.5999984741211,667.0,1444.5,116153.0,33004.46875,3810.93994140625,10528.4501953125,12347442.0,0.0,26729.0,388301.0,0.0,497.0,804624.0,1176723.0,246968.0,820.0,20531600.0,355200000.0,4645010000.0,4977460000.0
2022-11-10,106.0999984741211,5.185200214385986,93.66999816894531,86.47000122070312,5.192200183868408,1750.300048828125,233.75,102.80000305175781,653.25,1430.5,109775.0,33715.37109375,3956.3701171875,11114.150390625,106.0999984741211,5.185200214385986,93.66999816894531,86.47000122070312,5.192200183868408,1750.300048828125,233.75,102.80000305175781,653.25,1430.5,109775.0,33715.37109375,3956.3701171875,11114.150390625,108.68000030517578,5.357500076293945,94.30999755859375,87.3499984741211,5.439599990844727,1750.300048828125,236.9600067138672,107.0,667.25,1465.0,113579.0,33727.73046875,3958.330078125,11119.1201171875,104.6500015258789,5.1820149421691895,91.69000244140625,84.69999694824219,5.150199890136719,1708.199951171875,215.5,101.23999786376953,652.75,1430.25,108516.0,33167.8203125,3859.889892578125,10779.9501953125,107.0,5.185200214385986,92.54000091552734,85.8499984741211,5.193699836730957,1708.199951171875,218.64999389648438,107.0,664.5,1464.0,113579.0,33263.91015625,3859.889892578125,10869.169921875,24101641.0,0.0,31486.0,340007.0,0.0,325.0,1847937.0,8657656.0,229081.0,510.0,26029300.0,480130000.0,5781260000.0,6433000000.0
2022-11-11,108.55000305175781,5.341579914093018,95.98999786376953,88.95999908447266,5.445099830627441,1766.0,234.4199981689453,102.80000305175781,658.0,1455.5,112253.0,33747.859375,3992.929931640625,11323.330078125,108.55000305175781,5.341579914093018,95.98999786376953,88.95999908447266,5.445099830627441,1766.0,234.4199981689453,102.80000305175781,658.0,1455.5,112253.0,33747.859375,3992.929931640625,11323.330078125,109.23999786376953,5.400899887084961,96.91999816894531,90.0999984741211,5.558000087738037,1766.0,234.75,104.88999938964844,661.0,1463.75,113010.0,33817.9609375,4001.47998046875,11352.4296875,105.75,5.245100021362305,93.2699966430664,86.18000030517578,5.410200119018555,1757.5999755859375,229.41000366210938,100.80000305175781,653.5,1439.0,109408.0,33394.4296875,3944.820068359375,11069.830078125,106.0999984741211,5.341579914093018,93.2699966430664,86.2699966430664,5.442999839782715,1763.800048828125,233.75,102.79000091552734,653.75,1439.0,109775.0,33797.75,3963.719970703125,11124.75,12721566.0,0.0,23629.0,301664.0,0.0,257.0,1038466.0,5380714.0,233358.0,236.0,25038700.0,427790000.0,5593310000.0,5867750000.0
2022-11-14,109.23999786376953,5.279058933258057,93.13999938964844,85.87000274658203,5.509900093078613,1773.5999755859375,232.25,103.9000015258789,657.25,1441.75,113161.0,33536.69921875,3957.25,11196.2197265625,109.23999786376953,5.279058933258057,93.13999938964844,85.87000274658203,5.509900093078613,1773.5999755859375,232.25,103.9000015258789,657.25,1441.75,113161.0,33536.69921875,3957.25,11196.2197265625,110.43000030517578,5.347099781036377,96.91999816894531,89.83999633789062,5.512700080871582,1773.5999755859375,234.47999572753906,105.11000061035156,662.0,1460.0,114322.0,33964.30078125,4008.969970703125,11350.1201171875,108.08000183105469,5.263000011444092,92.48999786376953,85.1500015258789,5.4039998054504395,1761.5999755859375,229.8000030517578,102.41000366210938,652.25,1435.75,111930.0,33533.9609375,3956.39990234375,11167.169921875,109.58000183105469,5.279058933258057,95.97000122070312,89.0199966430664,5.475599765777588,1762.0,231.7899932861328,103.80000305175781,657.0,1460.0,112256.0,33662.05078125,3977.969970703125,11233.900390625,8737698.0,0.0,22959.0,315450.0,0.0,358.0,1383721.0,3071956.0,181567.0,78858.0,15080400.0,354340000.0,4561930000.0,5004060000.0
2022-11-15,,5.331200122833252,93.86000061035156,86.91999816894531,5.499199867248535,1773.800048828125,,,666.75,1457.25,,33592.921875,3991.72998046875,11358.41015625,,5.331200122833252,93.86000061035156,86.91999816894531,5.499199867248535,1773.800048828125,,,666.75,1457.25,,33592.921875,3991.72998046875,11358.41015625,,5.332799911499023,95.75,88.68000030517578,5.581900119781494,1773.800048828125,,,675.0,1464.75,,33987.05859375,4028.840087890625,11492.6201171875,,5.3277587890625,91.52999877929688,84.05999755859375,5.496600151062012,1769.9000244140625,,,651.25,1432.5,,33320.19921875,3953.169921875,11241.150390625,,5.331200122833252,92.52999877929688,85.25,5.500800132751465,1770.800048828125,,,657.0,1440.0,,33755.94140625,4006.409912109375,11474.8203125,,0.0,30904.0,331709.0,0.0,57.0,,,234097.0,99988.0,,390610000.0,5015310000.0,5617310000.0
2022-11-16,106.04000091552734,5.331699848175049,92.86000061035156,85.58999633789062,5.520500183105469,1773.0,235.3000030517578,100.01000213623047,665.25,1429.25,110243.0,33553.828125,3958.7900390625,11183.66015625,106.04000091552734,5.331699848175049,92.86000061035156,85.58999633789062,5.520500183105469,1773.0,235.3000030517578,100.01000213623047,665.25,1429.25,110243.0,33553.828125,3958.7900390625,11183.66015625,109.44000244140625,5.3694939613342285,94.77999877929688,87.51000213623047,5.594399929046631,1778.9000244140625,235.3000030517578,104.33000183105469,666.0,1455.0,113473.0,33682.828125,3983.090087890625,11286.099609375,105.62000274658203,5.288400173187256,91.68000030517578,84.19999694824219,5.497099876403809,1773.0,231.0,99.25,657.5,1423.25,109512.0,33516.98828125,3954.340087890625,11162.919921875,109.23999786376953,5.331699848175049,93.76000213623047,86.88999938964844,5.518899917602539,1776.5999755859375,233.5,104.05999755859375,665.25,1454.75,113166.0,33554.9296875,3976.820068359375,11260.099609375,14252894.0,0.0,22376.0,225668.0,0.0,303.0,875204.0,2498190.0,121435.0,96622.0,18351000.0,301560000.0,4165320000.0,4585190000.0
2022-11-17,105.69000244140625,5.39900016784668,89.77999877929688,81.63999938964844,5.608500003814697,1760.800048828125,235.3000030517578,99.19999694824219,667.5,1417.0,109703.0,33546.3203125,3946.56005859375,11144.9599609375,105.69000244140625,5.39900016784668,89.77999877929688,81.63999938964844,5.608500003814697,1760.800048828125,235.3000030517578,99.19999694824219,667.5,1417.0,109703.0,33546.3203125,3946.56005859375,11144.9599609375,105.93000030517578,5.5195770263671875,92.87999725341797,85.44999694824219,5.712200164794922,1763.0,237.17999267578125,99.41999816894531,668.25,1431.75,110242.0,33616.01953125,3954.330078125,11198.83984375,103.52999877929688,5.3957438468933105,89.54000091552734,81.4000015258789,5.573400020599365,1756.0,232.9199981689453,95.27999877929688,654.75,1406.75,107245.0,33239.75,3906.5400390625,11006.2099609375,104.9000015258789,5.39900016784668,92.80000305175781,85.22000122070312,5.609099864959717,1763.0,235.47999572753906,99.41999816894531,665.0,1430.0,110241.0,33329.26953125,3919.260009765625,11008.669921875,16978148.0,0.0,29012.0,138476.0,0.0,18.0,738187.0,3023932.0,138561.0,88314.0,23119600.0,319210000.0,4051780000.0,4354360000.0
2022-11-18,104.8499984741211,5.422100067138672,87.62000274658203,80.08000183105469,5.616499900817871,1751.9000244140625,235.0,98.5,667.75,1428.25,108880.0,33745.69140625,3965.340087890625,11146.0595703125,104.8499984741211,5.422100067138672,87.62000274658203,80.08000183105469,5.616499900817871,1751.9000244140625,235.0,98.5,667.75,1428.25,108880.0,33745.69140625,3965.340087890625,11146.0595703125,107.77999877929688,5.422999858856201,90.61000061035156,82.63999938964844,5.632699966430664,1763.300048828125,235.1999969482422,102.4800033569336,672.75,1430.75,111585.0,33827.94140625,3979.889892578125,11259.4404296875,104.70999908447266,5.323400020599365,85.79000091552734,77.23999786376953,5.520599842071533,1747.5999755859375,231.02000427246094,97.94999694824219,665.25,1412.25,108512.0,33540.640625,3935.97998046875,11059.16015625,107.08999633789062,5.422100067138672,89.9800033569336,82.08999633789062,5.614799976348877,1763.300048828125,233.60000610351562,99.98999786376953,667.5,1419.0,109706.0,33606.58984375,3966.389892578125,11257.009765625,12109727.0,0.0,34614.0,96583.0,0.0,414.0,835660.0,2559074.0,131275.0,63078.0,18769100.0,312950000.0,4037360000.0,4175420000.0
